ticker,cik,transaction_date,is_buy,shares,price_per_share,transaction_value,is_officer,is_director,is_ten_pct_owner,officer_title,ownership_type,accession_number
PSTG,1474432,2025-12-08,0,4401.0,72.41,318676.41,1,1,0,Chief Visionary Officer,I,0001651902-25-000013
PSTG,1474432,2025-12-08,0,58780.0,71.09,4178670.2,1,1,0,Chief Visionary Officer,I,0001651902-25-000013
PSTG,1474432,2025-12-23,0,7178.0,67.14,481930.92,1,0,0,Chief Product Officer,D,0001897944-25-000011
PSTV,1095981,2025-11-04,1,20000.0,0.51,10200.0,1,0,0,Chief Financial Officer,D,0001193125-25-265866
PSX,1534701,2025-11-07,0,30000.0,138.0,4140000.0,1,0,0,Exec. VP and CFO,D,0001663211-25-000004
PSX,1534701,2025-11-18,0,14100.0,137.4,1937340.0,1,0,0,Executive Vice President,D,0001641265-25-000004
PSX,1534701,2025-11-18,0,12100.0,138.0,1669800.0,1,0,0,Executive Vice President,D,0001641265-25-000004
PSX,1534701,2025-12-01,0,25500.0,140.04,3571020.0,1,0,0,Executive Vice President,D,0001641265-25-000006
PTC,857005,2025-11-25,0,1323.0,173.52,229566.96000000002,1,0,0,Chief Accounting Officer,D,0002007480-25-000006
PTC,857005,2025-12-05,0,300.0,172.22,51666.0,1,0,0,"EVP, Chief Financial Officer",D,0001777095-25-000005
PTC,857005,2025-12-05,0,1420.0,173.13,245844.6,1,0,0,"EVP, Chief Financial Officer",D,0001777095-25-000005
PTC,857005,2025-12-05,0,200.0,175.48,35096.0,1,0,0,"EVP, Chief Financial Officer",D,0001777095-25-000005
PTC,857005,2025-12-05,0,400.0,173.87,69548.0,1,0,0,"EVP, Chief Financial Officer",D,0001777095-25-000005
PTC,857005,2025-12-08,0,500.0,175.16,87580.0,1,0,0,"EVP, Chief Financial Officer",D,0001777095-25-000005
PTC,857005,2025-12-08,0,1838.0,174.58,320878.04000000004,1,0,0,"EVP, Chief Financial Officer",D,0001777095-25-000005
PTC,857005,2025-12-08,0,3344.0,175.11,585567.8400000001,1,0,0,"EVP, Chief Legal Officer",D,0001252191-25-000005
PTC,857005,2025-12-08,0,2984.0,174.43,520499.12,1,0,0,"EVP, Chief Legal Officer",D,0001252191-25-000005
PTC,857005,2025-12-09,0,10230.0,173.61,1776030.3,1,0,0,"EVP, Chief Financial Officer",D,0001777095-25-000007
PTC,857005,2025-12-09,0,40061.0,173.03,6931754.83,1,0,0,"EVP, Chief Financial Officer",D,0001777095-25-000007
PTCT,1070081,2025-10-03,0,1600.0,66.93,107088.00000000001,0,1,0,,D,0001680329-25-000006
PTCT,1070081,2025-10-03,0,2729.0,65.05,177521.44999999998,0,1,0,,D,0001680329-25-000006
PTCT,1070081,2025-10-03,0,4037.0,66.1,266845.69999999995,0,1,0,,D,0001680329-25-000006
PTCT,1070081,2025-10-03,0,1884.0,66.89,126020.76,0,1,0,,D,0001680329-25-000006
PTCT,1070081,2025-10-03,0,2163.0,65.02,140638.25999999998,0,1,0,,D,0001680329-25-000006
PTCT,1070081,2025-10-03,0,2381.0,66.87,159217.47,0,1,0,,D,0001680329-25-000006
PTCT,1070081,2025-10-03,0,3149.0,66.11,208180.38999999998,0,1,0,,D,0001680329-25-000006
PTCT,1070081,2025-10-03,0,3028.0,65.09,197092.52000000002,0,1,0,,D,0001680329-25-000006
PTCT,1070081,2025-10-03,0,4591.0,66.09,303419.19,0,1,0,,D,0001680329-25-000006
PTCT,1070081,2025-10-03,0,12000.0,65.0,780000.0,0,1,0,,D,0001579003-25-000003
PTCT,1070081,2025-10-03,0,536.0,64.43,34534.48,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000005
PTCT,1070081,2025-10-03,0,824.0,65.73,54161.520000000004,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000005
PTCT,1070081,2025-10-03,0,906.0,66.63,60366.78,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000005
PTCT,1070081,2025-10-03,0,550.0,64.44,35442.0,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000005
PTCT,1070081,2025-10-03,0,838.0,65.72,55073.36,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000005
PTCT,1070081,2025-10-03,0,877.0,66.67,58469.590000000004,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000005
PTCT,1070081,2025-10-03,0,3100.0,64.43,199733.00000000003,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000005
PTCT,1070081,2025-10-03,0,6124.0,65.47,400938.27999999997,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000005
PTCT,1070081,2025-10-03,0,7400.0,66.44,491656.0,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000005
PTCT,1070081,2025-10-03,0,1500.0,67.15,100725.00000000001,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000005
PTCT,1070081,2025-10-03,0,1609.0,65.46,105325.13999999998,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000003
PTCT,1070081,2025-10-03,0,1760.0,66.56,117145.6,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000003
PTCT,1070081,2025-10-03,0,4276.0,67.15,287133.4,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000003
PTCT,1070081,2025-10-03,0,23419.0,65.45,1532773.55,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000003
PTCT,1070081,2025-10-03,0,23863.0,66.45,1585696.35,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000003
PTCT,1070081,2025-10-03,0,73.0,67.16,4902.679999999999,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000003
PTCT,1070081,2025-10-06,0,2266.0,65.07,147448.62,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000005
PTCT,1070081,2025-10-07,0,1757.0,62.89,110497.73,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000008
PTCT,1070081,2025-10-07,0,312.0,64.97,20270.64,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000008
PTCT,1070081,2025-10-07,0,1306.0,63.8,83322.8,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000008
PTCT,1070081,2025-10-30,0,3666.0,69.5,254787.0,0,1,0,,D,0001680329-25-000008
PTCT,1070081,2025-10-30,0,12000.0,69.5,834000.0,0,1,0,,D,0001680329-25-000008
PTCT,1070081,2025-11-12,0,7333.0,74.5,546308.5,0,1,0,,D,0001680329-25-000010
PTCT,1070081,2025-11-17,0,1843.0,75.64,139404.52,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000010
PTCT,1070081,2025-11-17,0,777.0,76.53,59463.81,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000010
PTCT,1070081,2025-11-17,0,192.0,77.18,14818.560000000001,1,0,0,EXEC. VP AND CLO,D,0001578852-25-000010
PTCT,1070081,2025-11-21,0,10000.0,79.5,795000.0,0,1,0,,D,0001680329-25-000012
PTCT,1070081,2025-11-24,0,1900.0,80.14,152266.0,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000006
PTCT,1070081,2025-11-24,0,1650.0,80.14,132231.0,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000006
PTCT,1070081,2025-11-24,0,4715.0,80.15,377907.25,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000006
PTCT,1070081,2025-11-24,0,21206.0,80.19,1700509.14,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000006
PTCT,1070081,2025-11-24,0,6101.0,80.17,489117.17,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000006
PTCT,1070081,2025-11-24,0,5701.0,80.13,456821.12999999995,0,1,0,,D,0001579003-25-000005
PTCT,1070081,2025-11-24,0,6100.0,80.15,488915.00000000006,0,1,0,,D,0001579003-25-000005
PTCT,1070081,2025-11-25,0,200.0,85.34,17068.0,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,990.0,83.44,82605.59999999999,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,574.0,84.67,48600.58,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,689.0,82.63,56932.07,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,862.0,83.35,71847.7,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,289.0,84.61,24452.29,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,180.0,85.17,15330.6,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,2790.0,82.82,231067.8,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,3663.0,83.41,305530.83,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,1757.0,84.56,148571.92,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,200.0,85.37,17074.0,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,13514.0,82.55,1115580.7,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,21844.0,83.33,1820260.52,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,9171.0,84.42,774215.8200000001,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,3095.0,85.15,263539.25,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,3744.0,82.61,309291.84,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,4834.0,83.39,403107.26,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,2621.0,84.54,221579.34000000003,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,911.0,82.63,75275.93,1,0,0,CHIEF TECHNICAL OPS OFFICER,D,0001578850-25-000007
PTCT,1070081,2025-11-25,0,2264.0,82.63,187074.31999999998,0,1,0,,D,0001579003-25-000005
PTCT,1070081,2025-11-25,0,700.0,85.32,59723.99999999999,0,1,0,,D,0001579003-25-000005
PTCT,1070081,2025-11-25,0,1125.0,84.45,95006.25,0,1,0,,D,0001579003-25-000005
PTCT,1070081,2025-11-25,0,400.0,85.24,34096.0,0,1,0,,D,0001579003-25-000005
PTCT,1070081,2025-11-25,0,2460.0,82.58,203146.8,0,1,0,,D,0001579003-25-000005
PTCT,1070081,2025-11-25,0,3502.0,83.38,291996.76,0,1,0,,D,0001579003-25-000005
PTCT,1070081,2025-11-25,0,1238.0,84.47,104573.86,0,1,0,,D,0001579003-25-000005
PTCT,1070081,2025-11-25,0,2510.0,83.93,210664.30000000002,0,1,0,,D,0001579003-25-000005
PTCT,1070081,2025-12-02,0,3428.0,79.07,271051.95999999996,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001808968-25-000003
PTCT,1070081,2025-12-03,0,733.0,78.62,57628.46000000001,0,1,0,,D,0001680329-25-000014
PTCT,1070081,2025-12-17,0,1245.0,75.28,93723.6,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000003
PTCT,1070081,2025-12-17,0,3584.0,75.31,269911.04000000004,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000003
PTCT,1070081,2025-12-17,0,100.0,76.0,7600.0,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000003
PTCT,1070081,2025-12-17,0,35261.0,75.44,2660089.84,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000003
PTCT,1070081,2025-12-18,0,2831.0,75.07,212523.16999999998,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000003
PTCT,1070081,2025-12-18,0,120.0,75.02,9002.4,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000003
PTCT,1070081,2025-12-18,0,251.0,75.0,18825.0,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000003
PTCT,1070081,2025-12-19,0,193.0,75.45,14561.85,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000006
PTCT,1070081,2025-12-19,0,3220.0,78.33,252222.6,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000006
PTCT,1070081,2025-12-19,0,10548.0,77.55,817997.4,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000006
PTCT,1070081,2025-12-19,0,4537.0,76.33,346309.21,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000006
PTCT,1070081,2025-12-19,0,37.0,75.66,2799.42,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000006
PTCT,1070081,2025-12-19,0,42.0,77.26,3244.92,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000006
PTCT,1070081,2025-12-19,0,59.0,78.01,4602.59,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000006
PTCT,1070081,2025-12-19,0,313.0,77.73,24329.49,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000006
PTCT,1070081,2025-12-19,0,59.0,78.43,4627.370000000001,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000006
PTCT,1070081,2025-12-19,0,1500.0,75.77,113655.0,1,0,0,CHIEF BUSINESS OFFICER,D,0001323212-25-000006
PTEN,889900,2025-12-17,0,350000.0,5.87,2054500.0,0,1,0,,I,0001702981-25-000005
PTEN,889900,2025-12-18,0,368254.0,5.87,2161650.98,0,1,0,,I,0001702981-25-000005
PTGX,1377121,2025-10-10,0,8000.0,87.81,702480.0,0,1,0,,D,0001104659-25-099252
PTGX,1377121,2025-10-10,0,4000.0,69.25,277000.0,0,1,0,,D,0001104659-25-099252
PTGX,1377121,2025-11-17,0,2712.0,84.77,229896.24,1,0,0,Chief Medical Officer,D,0001104659-25-114082
PTHS,1919246,2025-11-25,0,5999.0,28.0,167972.0,0,1,0,,I,0001753926-25-001831
PTHS,1919246,2025-11-25,0,2000.0,28.01,56020.0,0,1,0,,I,0001753926-25-001831
PTHS,1919246,2025-11-25,0,1.0,28.5,28.5,0,1,0,,I,0001753926-25-001831
PTHS,1919246,2025-11-25,0,2000.0,28.14,56280.0,0,1,0,,I,0001753926-25-001831
PTN,911216,2025-12-24,0,565.0,16.74,9458.099999999999,1,0,0,Executive VP and CFO/COO,D,0001493152-25-029385
PTON,1639825,2025-09-30,0,8969.0,9.0,80721.0,1,0,0,Chief Operating Officer,D,0002065340-25-000013
PTON,1639825,2025-10-16,0,20554.0,7.57,155593.78,1,0,0,Chief Operating Officer,D,0002065340-25-000015
PTON,1639825,2025-10-20,0,3596.0,7.56,27185.76,1,0,0,Chief Operating Officer,D,0002065340-25-000017
PTON,1639825,2025-10-22,0,8989.0,8.0,71912.0,1,0,0,Chief Operating Officer,D,0002065340-25-000017
PTON,1639825,2025-11-12,0,25000.0,7.43,185750.0,0,1,0,,D,0001561290-25-000007
PTON,1639825,2025-11-17,0,42267.0,7.25,306435.75,1,0,0,Chief Accounting Officer,D,0001954584-25-000009
PTON,1639825,2025-11-17,0,7936.0,7.29,57853.44,1,0,0,Chief Operating Officer,D,0002065340-25-000019
PTON,1639825,2025-11-17,0,124047.0,7.22,895619.34,1,0,0,Chief Commercial Officer,D,0001680798-25-000013
PTON,1639825,2025-11-17,0,68262.0,7.25,494899.5,1,0,0,Chief Product Officer,D,0001838934-25-000006
PTON,1639825,2025-11-17,0,148432.0,7.22,1071679.04,1,0,0,Chief Content Officer,D,0001946761-25-000008
PTON,1639825,2025-11-17,0,238014.0,7.18,1708940.52,1,0,0,Chief Financial Officer,D,0001932433-25-000006
PTON,1639825,2025-11-17,0,31456.0,7.27,228685.12,1,1,0,President and CEO,D,0001431302-25-000008
PTON,1639825,2025-11-19,0,2387.0,6.97,16637.39,1,0,0,Chief Accounting Officer,D,0001954584-25-000011
PTON,1639825,2025-11-20,0,111036.0,6.64,737279.0399999999,1,0,0,Chief Commercial Officer,D,0001680798-25-000015
PTON,1639825,2025-11-20,0,131495.0,6.64,873126.7999999999,1,0,0,Chief Content Officer,D,0001946761-25-000010
PTON,1639825,2025-12-08,0,5000.0,6.39,31950.0,1,0,0,Chief Accounting Officer,D,0001954584-25-000013
PTON,1639825,2025-12-15,0,21820.0,6.31,137684.19999999998,1,0,0,Chief Financial Officer,D,0001932433-25-000008
PTON,1639825,2025-12-16,0,64617.0,6.21,401271.57,1,0,0,Chief Product Officer,D,0001838934-25-000008
PUBM,1422930,2025-10-02,0,10874.0,8.23,89493.02,1,0,0,CHIEF GROWTH OFFICER,D,0001974892-25-000003
PUBM,1422930,2025-10-02,0,15779.0,8.23,129861.17000000001,1,0,0,CHIEF FINANCIAL OFFICER,D,0001833465-25-000003
PUBM,1422930,2025-10-02,0,33381.0,8.23,274725.63,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001833511-25-000005
PUBM,1422930,2025-10-02,0,4468.0,8.23,36771.64,1,1,0,"CHAIRMAN, CHIEF INNOVATION OFF",D,0001833508-25-000003
PUBM,1422930,2025-10-02,0,4131.0,8.23,33998.130000000005,1,0,0,GENERAL COUNSEL & SECRETARY,D,0001966530-25-000003
PUBM,1422930,2025-10-02,0,5428.0,8.24,44726.72,1,0,0,"PRESIDENT, ENGINEERING",D,0001833462-25-000003
PUBM,1422930,2025-10-03,0,7968.0,8.38,66771.84000000001,1,1,0,"CHAIRMAN, CHIEF INNOVATION OFF",D,0001833508-25-000005
PUBM,1422930,2025-10-03,0,10460.0,8.38,87654.8,1,0,0,CHIEF GROWTH OFFICER,D,0001974892-25-000005
PUBM,1422930,2025-10-03,0,15186.0,8.38,127258.68000000001,1,0,0,CHIEF FINANCIAL OFFICER,D,0001833465-25-000003
PUBM,1422930,2025-10-06,0,44000.0,8.45,371799.99999999994,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001833511-25-000007
PUBM,1422930,2025-10-27,0,44000.0,8.72,383680.0,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001833511-25-000009
PUBM,1422930,2025-11-06,0,44000.0,7.48,329120.0,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001833511-25-000011
PUBM,1422930,2025-11-17,0,1073.0,9.37,10054.009999999998,1,0,0,CHIEF ACCOUNTING OFFICER,D,0001980851-25-000003
PUBM,1422930,2025-11-24,0,44000.0,8.68,381920.0,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001833511-25-000013
PUBM,1422930,2025-12-08,0,44000.0,9.02,396880.0,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001833511-25-000015
PUBM,1422930,2025-12-22,0,44000.0,8.92,392480.0,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001833511-25-000017
PUMP,1680247,2025-10-31,0,27000.0,10.84,292680.0,0,1,0,,D,0001680247-25-000150
PUMP,1680247,2025-10-31,0,6916.0,10.64,73586.24,0,1,0,,D,0001680247-25-000149
PUMP,1680247,2025-11-14,0,17230.0,10.14,174712.2,1,0,0,President and COO,D,0001680247-25-000152
PVLA,1583648,2025-11-19,0,2802.0,86.51,242401.02000000002,1,0,0,Chief Operating Officer,D,0001104659-25-115017
PVLA,1583648,2025-11-19,0,1500.0,85.72,128580.0,1,0,0,Chief Operating Officer,D,0001104659-25-115017
PVLA,1583648,2025-12-17,0,4302.0,96.47,415013.94,1,0,0,Chief Operating Officer,D,0001104659-25-123109
PWR,1050915,2025-11-03,0,4000.0,452.19,1808760.0,0,1,0,,I,0001284383-25-000003
PWR,1050915,2025-11-05,0,6349.0,450.45,2859907.05,0,1,0,,D,0001229832-25-000007
PWR,1050915,2025-11-06,0,7653.0,446.08,3413850.2399999998,1,0,0,Pres. - Strategic Operations,D,0001979521-25-000004
PWR,1050915,2025-11-06,0,569.0,447.03,254360.06999999998,1,0,0,EVP and General Counsel,D,0001101864-25-000003
PWR,1050915,2025-11-06,0,135.0,445.72,60172.200000000004,1,0,0,EVP and General Counsel,D,0001101864-25-000003
PWR,1050915,2025-11-06,0,3428.0,445.09,1525768.52,1,0,0,EVP and General Counsel,D,0001101864-25-000003
PWR,1050915,2025-11-06,0,7534.0,442.87,3336582.58,1,0,0,EVP and General Counsel,D,0001101864-25-000003
PWR,1050915,2025-11-06,0,2334.0,444.07,1036459.38,1,0,0,EVP and General Counsel,D,0001101864-25-000003
PX,1841968,2025-11-21,0,18427.0,9.02,166211.53999999998,0,1,0,,I,0001193125-25-293931
PX,1841968,2025-11-21,0,18427.0,9.02,166211.53999999998,0,0,0,,I,0001193125-25-293928
PXED,1600222,2025-10-10,0,703015.0,29.92,21034208.8,0,1,0,,I,0000950142-25-002799
PXED,1600222,2025-10-10,0,703015.0,29.92,21034208.8,0,1,0,,I,0000950142-25-002798
PXED,1600222,2025-10-10,0,703015.0,29.92,21034208.8,0,0,0,,D,0001213900-25-098775
PXED,1600222,2025-10-15,0,105452.0,29.92,3155123.8400000003,0,1,0,,I,0000950142-25-002834
PXED,1600222,2025-10-15,0,105452.0,29.92,3155123.8400000003,0,1,0,,I,0000950142-25-002833
PXED,1600222,2025-10-15,0,105452.0,29.92,3155123.8400000003,0,0,0,,D,0001213900-25-099979
PYPL,1633917,2025-10-30,0,1897.0,68.41,129773.76999999999,1,0,0,"EVP, GM Consumer Group",D,0001633917-25-000203
PYPL,1633917,2025-10-30,0,1800.0,69.47,125046.0,1,0,0,"EVP, GM Consumer Group",D,0001633917-25-000203
PYPL,1633917,2025-10-30,0,141.0,70.2,9898.2,1,0,0,"EVP, GM Consumer Group",D,0001633917-25-000203
PYPL,1633917,2025-10-30,0,5000.0,69.52,347600.0,1,0,0,"President, Global Markets",D,0001633917-25-000201
PYPL,1633917,2025-10-30,0,1374.0,69.13,94984.62,1,0,0,"VP, Chief Accounting Officer",D,0001633917-25-000199
PYPL,1633917,2025-11-03,0,10000.0,68.85,688500.0,1,0,0,"President, Global Markets",D,0001633917-25-000205
PYPL,1633917,2025-11-03,0,2500.0,68.96,172399.99999999997,1,0,0,"President, Global Markets",D,0001633917-25-000205
PYPL,1633917,2025-11-10,0,7198.0,66.29,477155.42000000004,1,0,0,"EVP, Global Chief Risk Officer",D,0001633917-25-000207
PYPL,1633917,2025-11-10,0,934.0,66.29,61914.86000000001,1,0,0,"EVP, Global Chief Risk Officer",D,0001633917-25-000207
PYPL,1633917,2025-11-10,0,1150.0,66.3,76245.0,1,0,0,"EVP, Global Chief Risk Officer",D,0001633917-25-000207
PYPL,1633917,2025-11-19,0,3962.0,59.8,236927.59999999998,1,0,0,"President, Global Markets",D,0001633917-25-000211
PYPL,1633917,2025-11-19,0,200.0,60.57,12114.0,1,0,0,"President, Global Markets",D,0001633917-25-000211
Q,2058873,2025-11-21,0,2500.0,74.5,186250.0,1,0,0,"President, Semiconductor",D,0001628280-25-056119
Q,2058873,2025-11-21,1,3240.0,77.3,250452.0,0,1,0,,D,0001628280-25-053617
Q,2058873,2025-12-11,0,1895.0,84.79,160677.05000000002,1,0,0,VP & Controller,D,0001628280-25-056811
Q,2058873,2025-12-11,0,5655.0,85.01,480731.55000000005,1,1,0,Chief Executive Officer,D,0001628280-25-056810
QBTS,1907982,2025-10-14,0,20827.0,43.74,910972.9800000001,1,0,0,"EVP, Chief Legal Officer & GC",D,0001907982-25-000230
QBTS,1907982,2025-10-14,0,7994.0,43.74,349657.56,1,0,0,Chief Financial Officer,D,0001907982-25-000228
QBTS,1907982,2025-10-14,0,31369.0,43.74,1372080.06,1,1,0,President & CEO,D,0001907982-25-000226
QBTS,1907982,2025-11-11,0,806288.0,28.87,23277534.560000002,1,1,0,President & CEO,D,0001098231-25-000004
QBTS,1907982,2025-11-13,0,20000.0,23.66,473200.0,1,0,0,"EVP, Chief Legal Officer & GC",D,0001974777-25-000004
QBTS,1907982,2025-11-13,0,2803.0,23.17,64945.51,1,0,0,"EVP, Chief Legal Officer & GC",D,0001974777-25-000004
QBTS,1907982,2025-11-13,0,168102.0,23.17,3894923.3400000003,1,1,0,President & CEO,D,0001098231-25-000006
QBTS,1907982,2025-11-13,0,98060.0,23.17,2272050.2,1,0,0,Chief Financial Officer,D,0001453942-25-000004
QBTS,1907982,2025-11-18,1,82.0,21.89,1794.98,0,1,0,,I,0001198055-25-000004
QBTS,1907982,2025-11-20,0,200000.0,22.94,4588000.0,1,0,0,Chief Financial Officer,D,0001453942-25-000006
QBTS,1907982,2025-12-03,0,7000.0,22.62,158340.0,0,1,0,,D,0002010302-25-000004
QBTS,1907982,2025-12-03,0,100000.0,25.05,2505000.0,1,0,0,Chief Financial Officer,D,0001453942-25-000008
QBTS,1907982,2025-12-04,0,100000.0,27.56,2756000.0,1,0,0,Chief Financial Officer,D,0001453942-25-000008
QBTS,1907982,2025-12-05,0,8000.0,27.36,218880.0,0,1,0,,D,0001346345-25-000006
QBTS,1907982,2025-12-15,0,10000.0,24.28,242800.0,0,1,0,,D,0001628280-25-057436
QBTS,1907982,2025-12-15,0,2733.0,23.89,65291.37,1,0,0,"EVP, Chief Legal Officer & GC",D,0001974777-25-000007
QBTS,1907982,2025-12-15,0,11562.0,23.89,276216.18,1,0,0,Chief Financial Officer,D,0001453942-25-000010
QBTS,1907982,2025-12-22,0,793712.0,30.13,23914542.56,1,1,0,President & CEO,D,0001907982-25-000268
QBTS,1907982,2025-12-22,0,100000.0,30.03,3003000.0,1,0,0,Chief Financial Officer,D,0001907982-25-000266
QCOM,804328,2025-10-01,0,82429.0,165.16,13613973.64,1,1,0,President & CEO,I,0000804328-25-000061
QCOM,804328,2025-10-01,0,9887.0,166.56,1646778.72,1,1,0,President & CEO,I,0000804328-25-000061
QCOM,804328,2025-10-01,0,57684.0,165.96,9573236.64,1,1,0,President & CEO,I,0000804328-25-000061
QCOM,804328,2025-10-20,0,842.0,165.03,138955.26,1,0,0,CFO & COO,D,0000804328-25-000068
QCOM,804328,2025-10-20,0,1616.0,164.12,265217.92,1,0,0,CFO & COO,D,0000804328-25-000068
QCOM,804328,2025-10-20,0,282.0,162.91,45940.62,1,0,0,CFO & COO,D,0000804328-25-000068
QCOM,804328,2025-10-20,0,816.0,166.02,135472.32,1,0,0,CFO & COO,D,0000804328-25-000068
QCOM,804328,2025-10-20,0,4779.0,167.1,798570.9,1,0,0,CFO & COO,D,0000804328-25-000068
QCOM,804328,2025-11-07,0,84.0,173.64,14585.759999999998,1,0,0,CFO & COO,D,0000804328-25-000088
QCOM,804328,2025-11-07,0,174.0,172.55,30023.7,1,0,0,CFO & COO,D,0000804328-25-000088
QCOM,804328,2025-11-07,0,880.0,169.03,148746.4,1,0,0,CFO & COO,D,0000804328-25-000088
QCOM,804328,2025-11-07,0,1245.0,169.96,211600.2,1,0,0,CFO & COO,D,0000804328-25-000088
QCOM,804328,2025-11-07,0,514.0,170.78,87780.92,1,0,0,CFO & COO,D,0000804328-25-000088
QCOM,804328,2025-11-07,0,436.0,171.92,74957.12,1,0,0,CFO & COO,D,0000804328-25-000088
QCOM,804328,2025-11-07,0,203.0,172.87,35092.61,1,0,0,SVP & CAO,I,0000804328-25-000087
QCOM,804328,2025-11-07,0,1600.0,172.87,276592.0,1,0,0,Chief Human Resources Officer,I,0000804328-25-000086
